participant,jatosid,prolificid,condition,aihuman,matrixnumber,matrixtype,togetheropposed,statvar,answer,finalanswer,rt
145,455203,6543e37f82c9a22f5550dfbd,Original Human StatVarL Matrix5 FAVvsP Opposed MoreCongruent,Human,5,3,2,1,1,1,8827.0
145,455203,6543e37f82c9a22f5550dfbd,Original Human StatVarR Matrix6 FAVvsP Together MoreCongruent,Human,6,3,1,2,12,0,22486.20000001788
145,455203,6543e37f82c9a22f5550dfbd,Original Human StatVarR Matrix4 MDvsMIP/MJP Together LessCongruent,Human,4,2,1,2,7,5,10118.59999999404
145,455203,6543e37f82c9a22f5550dfbd,NotOriginal Human StatVarR Matrix3 MDvsMIP/MJP Opposed LessCongruent,Human,3,2,2,2,4,8,7958.199999988079
145,455203,6543e37f82c9a22f5550dfbd,NotOriginal Human StatVarL Matrix4 MDvsMIP/MJP Together LessCongruent,Human,4,2,1,1,3,3,12182.40000000596
145,455203,6543e37f82c9a22f5550dfbd,Original Human StatVarL Matrix3 MDvsMIP/MJP Opposed LessCongruent,Human,3,2,2,1,8,8,11486.5
146,455202,660983b664622ac5018c0298,Original Human StatVarL Matrix3 MDvsMIP/MJP Opposed LessCongruent,Human,3,2,2,1,2,2,25564.100000023842
146,455202,660983b664622ac5018c0298,Original Human StatVarR Matrix6 FAVvsP Together MoreCongruent,Human,6,3,1,2,11,1,4548.900000035763
146,455202,660983b664622ac5018c0298,NotOriginal Human StatVarL Matrix6 FAVvsP Together MoreCongruent,Human,6,3,1,1,0,0,10883.900000035763
146,455202,660983b664622ac5018c0298,Original Human StatVarR Matrix1 FAVvsMJP Opposed MoreCongruent,Human,1,1,2,2,5,7,9900.899999976158
146,455202,660983b664622ac5018c0298,NotOriginal Human StatVarR Matrix5 FAVvsP Opposed LessCongruent,Human,5,3,2,2,12,0,5061.599999964237
146,455202,660983b664622ac5018c0298,NotOriginal Human StatVarR Matrix3 MDvsMIP/MJP Opposed LessCongruent,Human,3,2,2,2,6,6,4919.199999988079
146,455202,660983b664622ac5018c0298,NotOriginal Human StatVarL Matrix1 FAVvsMJP Opposed MoreCongruent,Human,1,1,2,1,8,8,7647.700000047684
146,455202,660983b664622ac5018c0298,Original Human StatVarR Matrix4 MDvsMIP/MJP Together MoreCongruent,Human,4,2,1,2,9,3,5165.899999976158
146,455202,660983b664622ac5018c0298,Original Human StatVarL Matrix5 FAVvsP Opposed LessCongruent,Human,5,3,2,1,0,0,2314.699999988079
146,455202,660983b664622ac5018c0298,NotOriginal Human StatVarR Matrix2 FAVvsMJP Together MoreCongruent,Human,2,1,1,2,8,4,5948.300000011921
146,455202,660983b664622ac5018c0298,NotOriginal Human StatVarL Matrix4 MDvsMIP/MJP Together LessCongruent,Human,4,2,1,1,6,6,4715.599999964237
146,455202,660983b664622ac5018c0298,Original Human StatVarL Matrix2 FAVvsMJP Together LessCongruent,Human,2,1,1,1,6,6,6931.5
147,455192,63624e53b014a5fc8b293253,NotOriginal Human StatVarL Matrix4 MDvsMIP/MJP Together MoreCongruent,Human,4,2,1,1,0,0,7963.099999904633
147,455192,63624e53b014a5fc8b293253,Original Human StatVarR Matrix1 FAVvsMJP Opposed LessCongruent,Human,1,1,2,2,0,12,6015.099999904633
147,455192,63624e53b014a5fc8b293253,Original Human StatVarL Matrix3 MDvsMIP/MJP Opposed MoreCongruent,Human,3,2,2,1,0,0,5688.799999952316
147,455192,63624e53b014a5fc8b293253,NotOriginal Human StatVarL Matrix6 FAVvsP Together MoreCongruent,Human,6,3,1,1,0,0,15357.400000095367
147,455192,63624e53b014a5fc8b293253,Original Human StatVarR Matrix4 MDvsMIP/MJP Together MoreCongruent,Human,4,2,1,2,12,0,13316.099999904633
147,455192,63624e53b014a5fc8b293253,NotOriginal Human StatVarR Matrix2 FAVvsMJP Together LessCongruent,Human,2,1,1,2,12,0,6065.799999952316
147,455192,63624e53b014a5fc8b293253,NotOriginal Human StatVarR Matrix3 MDvsMIP/MJP Opposed LessCongruent,Human,3,2,2,2,12,0,4586.400000095367
147,455192,63624e53b014a5fc8b293253,Original Human StatVarL Matrix2 FAVvsMJP Together LessCongruent,Human,2,1,1,1,0,0,3817.7999999523163
147,455192,63624e53b014a5fc8b293253,Original Human StatVarL Matrix5 FAVvsP Opposed LessCongruent,Human,5,3,2,1,12,12,5043.400000095367
147,455192,63624e53b014a5fc8b293253,NotOriginal Human StatVarL Matrix1 FAVvsMJP Opposed LessCongruent,Human,1,1,2,1,12,12,5584.0
147,455192,63624e53b014a5fc8b293253,Original Human StatVarR Matrix6 FAVvsP Together LessCongruent,Human,6,3,1,2,12,0,8359.299999952316
147,455192,63624e53b014a5fc8b293253,NotOriginal Human StatVarR Matrix5 FAVvsP Opposed LessCongruent,Human,5,3,2,2,0,12,3815.7000000476837
148,455193,5a84f454ae9a0b0001a9e4e5,NotOriginal Human StatVarR Matrix3 MDvsMIP/MJP Opposed MoreCongruent,Human,3,2,2,2,12,0,10317.099999904633
148,455193,5a84f454ae9a0b0001a9e4e5,Original Human StatVarR Matrix4 MDvsMIP/MJP Together LessCongruent,Human,4,2,1,2,12,0,4973.300000190735
148,455193,5a84f454ae9a0b0001a9e4e5,NotOriginal Human StatVarL Matrix1 FAVvsMJP Opposed LessCongruent,Human,1,1,2,1,8,8,47275.200000047684
148,455193,5a84f454ae9a0b0001a9e4e5,NotOriginal Human StatVarL Matrix4 MDvsMIP/MJP Together MoreCongruent,Human,4,2,1,1,0,0,4308.900000095367
148,455193,5a84f454ae9a0b0001a9e4e5,NotOriginal Human StatVarR Matrix2 FAVvsMJP Together MoreCongruent,Human,2,1,1,2,12,0,17031.200000047684
148,455193,5a84f454ae9a0b0001a9e4e5,NotOriginal Human StatVarL Matrix6 FAVvsP Together MoreCongruent,Human,6,3,1,1,0,0,16213.099999904633
148,455193,5a84f454ae9a0b0001a9e4e5,Original Human StatVarR Matrix6 FAVvsP Together LessCongruent,Human,6,3,1,2,12,0,12659.299999952316
148,455193,5a84f454ae9a0b0001a9e4e5,NotOriginal Human StatVarR Matrix5 FAVvsP Opposed MoreCongruent,Human,5,3,2,2,0,12,20475.0
148,455193,5a84f454ae9a0b0001a9e4e5,Original Human StatVarR Matrix1 FAVvsMJP Opposed MoreCongruent,Human,1,1,2,2,5,7,15617.200000047684
148,455193,5a84f454ae9a0b0001a9e4e5,Original Human StatVarL Matrix3 MDvsMIP/MJP Opposed LessCongruent,Human,3,2,2,1,0,0,2974.9000000953674
148,455193,5a84f454ae9a0b0001a9e4e5,Original Human StatVarL Matrix5 FAVvsP Opposed LessCongruent,Human,5,3,2,1,7,7,17961.400000095367
148,455193,5a84f454ae9a0b0001a9e4e5,Original Human StatVarL Matrix2 FAVvsMJP Together MoreCongruent,Human,2,1,1,1,0,0,7204.900000095367
149,455195,616ca5967d36f0000bd47b78,NotOriginal Human StatVarL Matrix6 FAVvsP Together LessCongruent,Human,6,3,1,1,2,2,1513.3999999761581
149,455195,616ca5967d36f0000bd47b78,Original Human StatVarL Matrix3 MDvsMIP/MJP Opposed MoreCongruent,Human,3,2,2,1,9,9,14164.300000011921
149,455195,616ca5967d36f0000bd47b78,Original Human StatVarR Matrix6 FAVvsP Together LessCongruent,Human,6,3,1,2,0,12,2899.599999964237
149,455195,616ca5967d36f0000bd47b78,NotOriginal Human StatVarL Matrix4 MDvsMIP/MJP Together LessCongruent,Human,4,2,1,1,10,10,3563.899999976158
149,455195,616ca5967d36f0000bd47b78,Original Human StatVarR Matrix4 MDvsMIP/MJP Together LessCongruent,Human,4,2,1,2,3,9,2216.899999976158
149,455195,616ca5967d36f0000bd47b78,NotOriginal Human StatVarR Matrix3 MDvsMIP/MJP Opposed LessCongruent,Human,3,2,2,2,10,2,3412.899999976158
149,455195,616ca5967d36f0000bd47b78,NotOriginal Human StatVarR Matrix2 FAVvsMJP Together LessCongruent,Human,2,1,1,2,6,6,2147.399999976158
149,455195,616ca5967d36f0000bd47b78,Original Human StatVarR Matrix1 FAVvsMJP Opposed LessCongruent,Human,1,1,2,2,11,1,3314.2000000476837
149,455195,616ca5967d36f0000bd47b78,Original Human StatVarL Matrix5 FAVvsP Opposed MoreCongruent,Human,5,3,2,1,5,5,1508.0
149,455195,616ca5967d36f0000bd47b78,NotOriginal Human StatVarR Matrix5 FAVvsP Opposed LessCongruent,Human,5,3,2,2,5,7,1113.699999988079
149,455195,616ca5967d36f0000bd47b78,NotOriginal Human StatVarL Matrix1 FAVvsMJP Opposed LessCongruent,Human,1,1,2,1,11,11,4180.299999952316
149,455195,616ca5967d36f0000bd47b78,Original Human StatVarL Matrix2 FAVvsMJP Together LessCongruent,Human,2,1,1,1,10,10,2198.699999988079
150,455196,63f8aeb6c9098e0ef3bf3553,Original Human StatVarL Matrix3 MDvsMIP/MJP Opposed MoreCongruent,Human,3,2,2,1,6,6,3021.100000023842
150,455196,63f8aeb6c9098e0ef3bf3553,NotOriginal Human StatVarR Matrix3 MDvsMIP/MJP Opposed LessCongruent,Human,3,2,2,2,6,6,4192.399999976158
150,455196,63f8aeb6c9098e0ef3bf3553,NotOriginal Human StatVarR Matrix2 FAVvsMJP Together MoreCongruent,Human,2,1,1,2,6,6,3307.899999976158
150,455196,63f8aeb6c9098e0ef3bf3553,Original Human StatVarL Matrix5 FAVvsP Opposed LessCongruent,Human,5,3,2,1,12,12,5244.5
150,455196,63f8aeb6c9098e0ef3bf3553,Original Human StatVarR Matrix1 FAVvsMJP Opposed LessCongruent,Human,1,1,2,2,0,12,4763.399999976158
150,455196,63f8aeb6c9098e0ef3bf3553,Original Human StatVarR Matrix4 MDvsMIP/MJP Together LessCongruent,Human,4,2,1,2,12,0,5274.199999928474
150,455196,63f8aeb6c9098e0ef3bf3553,Original Human StatVarR Matrix6 FAVvsP Together LessCongruent,Human,6,3,1,2,12,0,4868.5
150,455196,63f8aeb6c9098e0ef3bf3553,NotOriginal Human StatVarL Matrix6 FAVvsP Together MoreCongruent,Human,6,3,1,1,0,0,3838.2000000476837
150,455196,63f8aeb6c9098e0ef3bf3553,NotOriginal Human StatVarL Matrix1 FAVvsMJP Opposed LessCongruent,Human,1,1,2,1,6,6,2813.1999999284744
150,455196,63f8aeb6c9098e0ef3bf3553,NotOriginal Human StatVarR Matrix5 FAVvsP Opposed MoreCongruent,Human,5,3,2,2,12,0,3334.4000000953674
150,455196,63f8aeb6c9098e0ef3bf3553,NotOriginal Human StatVarL Matrix4 MDvsMIP/MJP Together MoreCongruent,Human,4,2,1,1,0,0,3754.600000023842
150,455196,63f8aeb6c9098e0ef3bf3553,Original Human StatVarL Matrix2 FAVvsMJP Together LessCongruent,Human,2,1,1,1,0,0,4404.700000047684
151,455210,6536955bc3ea4abe0caf7631,NotOriginal Human StatVarR Matrix2 FAVvsMJP Together LessCongruent,Human,2,1,1,2,12,0,30988.899999976158
151,455210,6536955bc3ea4abe0caf7631,Original Human StatVarR Matrix1 FAVvsMJP Opposed LessCongruent,Human,1,1,2,2,0,12,9399.300000011921
151,455210,6536955bc3ea4abe0caf7631,Original Human StatVarL Matrix5 FAVvsP Opposed LessCongruent,Human,5,3,2,1,12,12,7217.299999982119
151,455210,6536955bc3ea4abe0caf7631,NotOriginal Human StatVarR Matrix3 MDvsMIP/MJP Opposed MoreCongruent,Human,3,2,2,2,12,0,5538.0999999940395
151,455210,6536955bc3ea4abe0caf7631,NotOriginal Human StatVarR Matrix5 FAVvsP Opposed LessCongruent,Human,5,3,2,2,0,12,9598.300000011921
151,455210,6536955bc3ea4abe0caf7631,Original Human StatVarR Matrix4 MDvsMIP/MJP Together LessCongruent,Human,4,2,1,2,12,0,3351.699999988079
151,455210,6536955bc3ea4abe0caf7631,NotOriginal Human StatVarL Matrix4 MDvsMIP/MJP Together LessCongruent,Human,4,2,1,1,0,0,3453.0999999940395
151,455210,6536955bc3ea4abe0caf7631,NotOriginal Human StatVarL Matrix6 FAVvsP Together MoreCongruent,Human,6,3,1,1,0,0,4939.4000000059605
151,455210,6536955bc3ea4abe0caf7631,NotOriginal Human StatVarL Matrix1 FAVvsMJP Opposed MoreCongruent,Human,1,1,2,1,12,12,15671.699999988079
151,455210,6536955bc3ea4abe0caf7631,Original Human StatVarR Matrix6 FAVvsP Together MoreCongruent,Human,6,3,1,2,12,0,4737.199999988079
151,455210,6536955bc3ea4abe0caf7631,Original Human StatVarL Matrix3 MDvsMIP/MJP Opposed MoreCongruent,Human,3,2,2,1,0,0,4972.300000011921
151,455210,6536955bc3ea4abe0caf7631,Original Human StatVarL Matrix2 FAVvsMJP Together MoreCongruent,Human,2,1,1,1,0,0,4583.300000011921
152,455209,5f51529b15e36638fe535eae,NotOriginal Human StatVarR Matrix2 FAVvsMJP Together LessCongruent,Human,2,1,1,2,4,8,1293.7000000476837
152,455209,5f51529b15e36638fe535eae,NotOriginal Human StatVarR Matrix3 MDvsMIP/MJP Opposed MoreCongruent,Human,3,2,2,2,7,5,693.8999999761581
152,455209,5f51529b15e36638fe535eae,NotOriginal Human StatVarL Matrix1 FAVvsMJP Opposed MoreCongruent,Human,1,1,2,1,9,9,717.6999999284744
152,455209,5f51529b15e36638fe535eae,NotOriginal Human StatVarL Matrix6 FAVvsP Together LessCongruent,Human,6,3,1,1,7,7,710.2999999523163
152,455209,5f51529b15e36638fe535eae,Original Human StatVarR Matrix6 FAVvsP Together LessCongruent,Human,6,3,1,2,6,6,614.8999999761581
152,455209,5f51529b15e36638fe535eae,Original Human StatVarR Matrix4 MDvsMIP/MJP Together MoreCongruent,Human,4,2,1,2,8,4,1541.0
152,455209,5f51529b15e36638fe535eae,NotOriginal Human StatVarR Matrix5 FAVvsP Opposed LessCongruent,Human,5,3,2,2,3,9,974.5
152,455209,5f51529b15e36638fe535eae,Original Human StatVarL Matrix5 FAVvsP Opposed MoreCongruent,Human,5,3,2,1,6,6,613.7999999523163
152,455209,5f51529b15e36638fe535eae,Original Human StatVarL Matrix3 MDvsMIP/MJP Opposed MoreCongruent,Human,3,2,2,1,9,9,662.4000000953674
152,455209,5f51529b15e36638fe535eae,NotOriginal Human StatVarL Matrix4 MDvsMIP/MJP Together LessCongruent,Human,4,2,1,1,5,5,1150.5
152,455209,5f51529b15e36638fe535eae,Original Human StatVarL Matrix2 FAVvsMJP Together MoreCongruent,Human,2,1,1,1,5,5,1214.1999999284744
152,455209,5f51529b15e36638fe535eae,Original Human StatVarR Matrix1 FAVvsMJP Opposed MoreCongruent,Human,1,1,2,2,9,3,878.2999999523163
153,455211,5bf349126f97050001e6a6e6,NotOriginal Human StatVarL Matrix1 FAVvsMJP Opposed MoreCongruent,Human,1,1,2,1,10,10,23397.799999952316
153,455211,5bf349126f97050001e6a6e6,Original Human StatVarR Matrix1 FAVvsMJP Opposed MoreCongruent,Human,1,1,2,2,4,8,11756.299999952316
153,455211,5bf349126f97050001e6a6e6,NotOriginal Human StatVarL Matrix6 FAVvsP Together LessCongruent,Human,6,3,1,1,0,0,43495.200000047684
153,455211,5bf349126f97050001e6a6e6,Original Human StatVarL Matrix5 FAVvsP Opposed LessCongruent,Human,5,3,2,1,12,12,11667.5
153,455211,5bf349126f97050001e6a6e6,Original Human StatVarL Matrix3 MDvsMIP/MJP Opposed LessCongruent,Human,3,2,2,1,0,0,11224.0
153,455211,5bf349126f97050001e6a6e6,Original Human StatVarR Matrix4 MDvsMIP/MJP Together MoreCongruent,Human,4,2,1,2,12,0,10122.399999856949
153,455211,5bf349126f97050001e6a6e6,NotOriginal Human StatVarL Matrix4 MDvsMIP/MJP Together LessCongruent,Human,4,2,1,1,1,1,12970.299999952316
153,455211,5bf349126f97050001e6a6e6,Original Human StatVarR Matrix6 FAVvsP Together MoreCongruent,Human,6,3,1,2,12,0,7809.100000143051
153,455211,5bf349126f97050001e6a6e6,NotOriginal Human StatVarR Matrix2 FAVvsMJP Together LessCongruent,Human,2,1,1,2,11,1,22321.699999809265
153,455211,5bf349126f97050001e6a6e6,NotOriginal Human StatVarR Matrix3 MDvsMIP/MJP Opposed MoreCongruent,Human,3,2,2,2,6,6,15409.899999856949
153,455211,5bf349126f97050001e6a6e6,NotOriginal Human StatVarR Matrix5 FAVvsP Opposed MoreCongruent,Human,5,3,2,2,8,4,7785.5
153,455211,5bf349126f97050001e6a6e6,Original Human StatVarL Matrix2 FAVvsMJP Together MoreCongruent,Human,2,1,1,1,2,2,5518.0
154,455205,60171c9b1a726593103182b3,NotOriginal Human StatVarL Matrix6 FAVvsP Together MoreCongruent,Human,6,3,1,1,2,2,13163.29999999702
154,455205,60171c9b1a726593103182b3,NotOriginal Human StatVarR Matrix3 MDvsMIP/MJP Opposed MoreCongruent,Human,3,2,2,2,7,5,33100.0
154,455205,60171c9b1a726593103182b3,Original Human StatVarR Matrix4 MDvsMIP/MJP Together LessCongruent,Human,4,2,1,2,9,3,21476.70000000298
154,455205,60171c9b1a726593103182b3,NotOriginal Human StatVarL Matrix1 FAVvsMJP Opposed LessCongruent,Human,1,1,2,1,6,6,15205.10000000894
154,455205,60171c9b1a726593103182b3,NotOriginal Human StatVarR Matrix2 FAVvsMJP Together MoreCongruent,Human,2,1,1,2,9,3,11066.0
154,455205,60171c9b1a726593103182b3,Original Human StatVarL Matrix2 FAVvsMJP Together LessCongruent,Human,2,1,1,1,2,2,9623.5
154,455205,60171c9b1a726593103182b3,NotOriginal Human StatVarR Matrix5 FAVvsP Opposed MoreCongruent,Human,5,3,2,2,8,4,15973.5
154,455205,60171c9b1a726593103182b3,Original Human StatVarL Matrix5 FAVvsP Opposed LessCongruent,Human,5,3,2,1,0,0,7321.20000000298
154,455205,60171c9b1a726593103182b3,Original Human StatVarR Matrix6 FAVvsP Together LessCongruent,Human,6,3,1,2,12,0,16939.40000000596
154,455205,60171c9b1a726593103182b3,Original Human StatVarL Matrix3 MDvsMIP/MJP Opposed MoreCongruent,Human,3,2,2,1,0,0,21272.19999998808
154,455205,60171c9b1a726593103182b3,NotOriginal Human StatVarL Matrix4 MDvsMIP/MJP Together LessCongruent,Human,4,2,1,1,0,0,17457.40000000596
154,455205,60171c9b1a726593103182b3,Original Human StatVarR Matrix1 FAVvsMJP Opposed MoreCongruent,Human,1,1,2,2,6,6,14265.10000000894
155,455207,65f2b68657e213cc7cb1ca54,NotOriginal Human StatVarL Matrix4 MDvsMIP/MJP Together MoreCongruent,Human,4,2,1,1,0,0,7733.600000023842
155,455207,65f2b68657e213cc7cb1ca54,NotOriginal Human StatVarL Matrix6 FAVvsP Together LessCongruent,Human,6,3,1,1,1,1,12246.600000023842
155,455207,65f2b68657e213cc7cb1ca54,Original Human StatVarR Matrix1 FAVvsMJP Opposed LessCongruent,Human,1,1,2,2,6,6,3422.800000011921
155,455207,65f2b68657e213cc7cb1ca54,Original Human StatVarL Matrix3 MDvsMIP/MJP Opposed MoreCongruent,Human,3,2,2,1,2,2,8278.199999988079
155,455207,65f2b68657e213cc7cb1ca54,NotOriginal Human StatVarL Matrix1 FAVvsMJP Opposed LessCongruent,Human,1,1,2,1,12,12,3598.699999988079
155,455207,65f2b68657e213cc7cb1ca54,Original Human StatVarL Matrix2 FAVvsMJP Together LessCongruent,Human,2,1,1,1,6,6,2542.199999988079
155,455207,65f2b68657e213cc7cb1ca54,Original Human StatVarL Matrix5 FAVvsP Opposed LessCongruent,Human,5,3,2,1,10,10,7894.800000011921
155,455207,65f2b68657e213cc7cb1ca54,NotOriginal Human StatVarR Matrix2 FAVvsMJP Together LessCongruent,Human,2,1,1,2,6,6,4742.599999964237
155,455207,65f2b68657e213cc7cb1ca54,Original Human StatVarR Matrix4 MDvsMIP/MJP Together MoreCongruent,Human,4,2,1,2,6,6,2350.5
155,455207,65f2b68657e213cc7cb1ca54,Original Human StatVarR Matrix6 FAVvsP Together MoreCongruent,Human,6,3,1,2,12,0,6638.599999964237
155,455207,65f2b68657e213cc7cb1ca54,NotOriginal Human StatVarR Matrix5 FAVvsP Opposed LessCongruent,Human,5,3,2,2,12,0,3494.599999964237
155,455207,65f2b68657e213cc7cb1ca54,NotOriginal Human StatVarR Matrix3 MDvsMIP/MJP Opposed LessCongruent,Human,3,2,2,2,6,6,4886.599999964237
156,455206,5d4bed118cbe900016c1f6d0,NotOriginal Human StatVarL Matrix1 FAVvsMJP Opposed LessCongruent,Human,1,1,2,1,7,7,13952.0
156,455206,5d4bed118cbe900016c1f6d0,NotOriginal Human StatVarR Matrix2 FAVvsMJP Together LessCongruent,Human,2,1,1,2,8,4,11466.700000017881
156,455206,5d4bed118cbe900016c1f6d0,NotOriginal Human StatVarR Matrix3 MDvsMIP/MJP Opposed LessCongruent,Human,3,2,2,2,10,2,8862.600000023842
156,455206,5d4bed118cbe900016c1f6d0,Original Human StatVarL Matrix3 MDvsMIP/MJP Opposed MoreCongruent,Human,3,2,2,1,8,8,10362.40000000596
156,455206,5d4bed118cbe900016c1f6d0,Original Human StatVarR Matrix6 FAVvsP Together MoreCongruent,Human,6,3,1,2,12,0,11212.199999988079
156,455206,5d4bed118cbe900016c1f6d0,Original Human StatVarR Matrix1 FAVvsMJP Opposed LessCongruent,Human,1,1,2,2,7,5,9840.0
156,455206,5d4bed118cbe900016c1f6d0,Original Human StatVarL Matrix2 FAVvsMJP Together MoreCongruent,Human,2,1,1,1,5,5,4630.0999999940395
156,455206,5d4bed118cbe900016c1f6d0,NotOriginal Human StatVarL Matrix6 FAVvsP Together LessCongruent,Human,6,3,1,1,0,0,11846.300000011921
156,455206,5d4bed118cbe900016c1f6d0,Original Human StatVarL Matrix5 FAVvsP Opposed MoreCongruent,Human,5,3,2,1,0,0,30327.90000000596
156,455206,5d4bed118cbe900016c1f6d0,Original Human StatVarR Matrix4 MDvsMIP/MJP Together MoreCongruent,Human,4,2,1,2,7,5,7106.300000011921
156,455206,5d4bed118cbe900016c1f6d0,NotOriginal Human StatVarL Matrix4 MDvsMIP/MJP Together LessCongruent,Human,4,2,1,1,2,2,4514.200000017881
156,455206,5d4bed118cbe900016c1f6d0,NotOriginal Human StatVarR Matrix5 FAVvsP Opposed MoreCongruent,Human,5,3,2,2,9,3,7353.799999982119
157,455208,61539b3fa541b182c0fadde1,NotOriginal Human StatVarL Matrix6 FAVvsP Together MoreCongruent,Human,6,3,1,1,0,0,23713.599999999627
157,455208,61539b3fa541b182c0fadde1,NotOriginal Human StatVarR Matrix2 FAVvsMJP Together MoreCongruent,Human,2,1,1,2,6,6,10380.700000001118
157,455208,61539b3fa541b182c0fadde1,Original Human StatVarL Matrix3 MDvsMIP/MJP Opposed LessCongruent,Human,3,2,2,1,4,4,9147.300000000745
157,455208,61539b3fa541b182c0fadde1,Original Human StatVarR Matrix1 FAVvsMJP Opposed MoreCongruent,Human,1,1,2,2,6,6,1730.2000000011176
157,455208,61539b3fa541b182c0fadde1,NotOriginal Human StatVarR Matrix3 MDvsMIP/MJP Opposed LessCongruent,Human,3,2,2,2,0,12,6229.60000000149
157,455208,61539b3fa541b182c0fadde1,Original Human StatVarR Matrix4 MDvsMIP/MJP Together MoreCongruent,Human,4,2,1,2,6,6,3463.7999999988824
157,455208,61539b3fa541b182c0fadde1,Original Human StatVarL Matrix5 FAVvsP Opposed MoreCongruent,Human,5,3,2,1,7,7,4029.5
157,455208,61539b3fa541b182c0fadde1,NotOriginal Human StatVarR Matrix5 FAVvsP Opposed MoreCongruent,Human,5,3,2,2,5,7,1897.0999999996275
157,455208,61539b3fa541b182c0fadde1,NotOriginal Human StatVarL Matrix1 FAVvsMJP Opposed LessCongruent,Human,1,1,2,1,3,3,1463.7999999988824
157,455208,61539b3fa541b182c0fadde1,Original Human StatVarL Matrix2 FAVvsMJP Together MoreCongruent,Human,2,1,1,1,9,9,1264.0999999996275
157,455208,61539b3fa541b182c0fadde1,Original Human StatVarR Matrix6 FAVvsP Together MoreCongruent,Human,6,3,1,2,11,1,2529.5
157,455208,61539b3fa541b182c0fadde1,NotOriginal Human StatVarL Matrix4 MDvsMIP/MJP Together MoreCongruent,Human,4,2,1,1,5,5,1513.7999999988824
158,455217,6276d97e209059496d37bf74,NotOriginal Human StatVarL Matrix4 MDvsMIP/MJP Together LessCongruent,Human,4,2,1,1,1,1,12862.099999964237
158,455217,6276d97e209059496d37bf74,NotOriginal Human StatVarR Matrix5 FAVvsP Opposed MoreCongruent,Human,5,3,2,2,6,6,12286.100000023842
158,455217,6276d97e209059496d37bf74,Original Human StatVarL Matrix3 MDvsMIP/MJP Opposed MoreCongruent,Human,3,2,2,1,3,3,10366.0
158,455217,6276d97e209059496d37bf74,NotOriginal Human StatVarR Matrix2 FAVvsMJP Together LessCongruent,Human,2,1,1,2,7,5,11182.0
158,455217,6276d97e209059496d37bf74,Original Human StatVarL Matrix5 FAVvsP Opposed LessCongruent,Human,5,3,2,1,3,3,7885.600000023842
158,455217,6276d97e209059496d37bf74,Original Human StatVarR Matrix6 FAVvsP Together LessCongruent,Human,6,3,1,2,12,0,8309.899999976158
158,455217,6276d97e209059496d37bf74,NotOriginal Human StatVarR Matrix3 MDvsMIP/MJP Opposed LessCongruent,Human,3,2,2,2,6,6,12126.400000035763
